TimeStep,qw_inj,qw_prod,qo_prod
4e+06,0.000275452,1.95916e-25,0.000275452
4.01e+06,0.000275452,1.95916e-25,0.000275452
4.02e+06,0.000275452,1.95916e-25,0.000275452
4.03e+06,0.000275452,1.95916e-25,0.000275452
4.04e+06,0.000275452,1.95916e-25,0.000275452
4.05e+06,0.000275452,1.95916e-25,0.000275452
4.06e+06,0.000275452,1.95916e-25,0.000275452
4.07e+06,0.000275452,1.95916e-25,0.000275452
4.08e+06,0.000275452,1.95916e-25,0.000275452
4.09e+06,0.000275452,1.95916e-25,0.000275452
4.1e+06,0.000275452,1.95916e-25,0.000275452
4.11e+06,0.000275452,1.95916e-25,0.000275452
4.12e+06,0.000275452,1.95916e-25,0.000275452
4.13e+06,0.000275452,1.95916e-25,0.000275452
4.14e+06,0.000275452,1.95916e-25,0.000275452
4.15e+06,0.000275452,1.95916e-25,0.000275452
4.16e+06,0.000275452,1.95916e-25,0.000275452
4.17e+06,0.000275452,1.95916e-25,0.000275452
4.18e+06,0.000275452,1.95916e-25,0.000275452
4.19e+06,0.000275452,1.95916e-25,0.000275452
4.2e+06,0.000275452,1.95916e-25,0.000275452
4.21e+06,0.000275452,1.95916e-25,0.000275452
4.22e+06,0.000275452,1.95916e-25,0.000275452
4.23e+06,0.000275452,1.95916e-25,0.000275452
4.24e+06,0.000275452,1.95916e-25,0.000275452
4.25e+06,0.000275452,1.95916e-25,0.000275452
4.26e+06,0.000275452,1.95916e-25,0.000275452
4.27e+06,0.000275452,1.95916e-25,0.000275452
4.28e+06,0.000275452,1.95916e-25,0.000275452
4.29e+06,0.000275452,1.95916e-25,0.000275452
4.3e+06,0.000275452,1.95916e-25,0.000275452
4.31e+06,0.000275452,1.95916e-25,0.000275452
4.32e+06,0.000275452,1.95916e-25,0.000275452
4.33e+06,0.000275452,1.95916e-25,0.000275452
4.34e+06,0.000275452,1.95916e-25,0.000275452
4.35e+06,0.000275452,1.95916e-25,0.000275452
4.36e+06,0.000275452,1.95916e-25,0.000275452
4.37e+06,0.000275452,1.95916e-25,0.000275452
4.38e+06,0.000275452,1.95916e-25,0.000275452
4.39e+06,0.000275452,1.95916e-25,0.000275452
4.4e+06,0.000275452,1.95916e-25,0.000275452
4.41e+06,0.000275452,1.95916e-25,0.000275452
4.42e+06,0.000275452,1.95916e-25,0.000275452
4.43e+06,0.000275452,1.95916e-25,0.000275452
4.44e+06,0.000275452,1.95916e-25,0.000275452
4.45e+06,0.000275452,1.95916e-25,0.000275452
4.46e+06,0.000275452,1.95916e-25,0.000275452
4.47e+06,0.000275452,1.95916e-25,0.000275452
