"Velocity:0","Velocity:1","Velocity:2","Water_Saturation","Gas_Saturation","Water_Saturation_mean","Gas_Saturation_mean","Oil_Saturation","Oil_Saturation_mean","Gas_Viscosity","Apparent_viscosity","Gas_Mobility","Water_Mobility","Total_Mobility","Gas_Density","Oil_Pressure","Water_Pressure","Permeability","Porosity","Gas_pressure","Points:0","Points:1","Points:2"
1.4111e-05,-5.6594e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8209e+05,2.8209e+05,-12,0.25,2.8209e+05,2.969,0,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8209e+05,2.8209e+05,-12,0.25,2.8209e+05,2.9654,0.01,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8209e+05,2.8209e+05,-12,0.25,2.8209e+05,2.969,0.01,0
1.4111e-05,2.0464e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8062e+05,2.8062e+05,-12,0.25,2.8062e+05,2.969,0,0
1.4111e-05,2.0464e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8062e+05,2.8062e+05,-12,0.25,2.8062e+05,2.9727,0,0
1.4111e-05,-2.8649e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8062e+05,2.8062e+05,-12,0.25,2.8062e+05,2.969,0.01,0
1.4111e-05,-2.8649e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.8062e+05,2.8062e+05,-12,0.25,2.8062e+05,2.9727,0.01,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7915e+05,2.7915e+05,-12,0.25,2.7915e+05,2.9727,0,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7915e+05,2.7915e+05,-12,0.25,2.7915e+05,2.9764,0,0
1.4111e-05,-5.6594e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7915e+05,2.7915e+05,-12,0.25,2.7915e+05,2.9727,0.01,0
1.4111e-05,-5.6594e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7915e+05,2.7915e+05,-12,0.25,2.7915e+05,2.9764,0.01,0
1.4111e-05,1.6371e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7767e+05,2.7767e+05,-12,0.25,2.7767e+05,2.9764,0,0
1.4111e-05,1.6371e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7767e+05,2.7767e+05,-12,0.25,2.7767e+05,2.98,0,0
1.4111e-05,-2.0464e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7767e+05,2.7767e+05,-12,0.25,2.7767e+05,2.9764,0.01,0
1.4111e-05,-2.0464e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7767e+05,2.7767e+05,-12,0.25,2.7767e+05,2.98,0.01,0
1.4111e-05,2.5261e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.762e+05,2.762e+05,-12,0.25,2.762e+05,2.98,0,0
1.4111e-05,2.5261e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.762e+05,2.762e+05,-12,0.25,2.762e+05,2.9837,0,0
1.4111e-05,2.5261e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.762e+05,2.762e+05,-12,0.25,2.762e+05,2.98,0.01,0
1.4111e-05,2.5261e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.762e+05,2.762e+05,-12,0.25,2.762e+05,2.9837,0.01,0
1.4111e-05,5.0522e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7473e+05,2.7473e+05,-12,0.25,2.7473e+05,2.9837,0,0
1.4111e-05,5.0522e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7473e+05,2.7473e+05,-12,0.25,2.7473e+05,2.9874,0,0
1.4111e-05,5.0522e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7473e+05,2.7473e+05,-12,0.25,2.7473e+05,2.9837,0.01,0
1.4111e-05,5.0522e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7473e+05,2.7473e+05,-12,0.25,2.7473e+05,2.9874,0.01,0
1.4111e-05,1.5666e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7325e+05,2.7325e+05,-12,0.25,2.7325e+05,2.9874,0,0
1.4111e-05,1.5666e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7325e+05,2.7325e+05,-12,0.25,2.7325e+05,2.9911,0,0
1.4111e-05,1.5666e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7325e+05,2.7325e+05,-12,0.25,2.7325e+05,2.9874,0.01,0
1.4111e-05,1.5666e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7325e+05,2.7325e+05,-12,0.25,2.7325e+05,2.9911,0.01,0
1.4111e-05,3.2742e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7178e+05,2.7178e+05,-12,0.25,2.7178e+05,2.9911,0,0
1.4111e-05,3.2742e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7178e+05,2.7178e+05,-12,0.25,2.7178e+05,2.9947,0,0
1.4111e-05,-2.8649e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7178e+05,2.7178e+05,-12,0.25,2.7178e+05,2.9911,0.01,0
1.4111e-05,-2.8649e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7178e+05,2.7178e+05,-12,0.25,2.7178e+05,2.9947,0.01,0
1.4111e-05,5.6594e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7031e+05,2.7031e+05,-12,0.25,2.7031e+05,2.9947,0,0
1.4111e-05,5.6594e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7031e+05,2.7031e+05,-12,0.25,2.7031e+05,2.9984,0,0
1.4111e-05,-1.8897e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7031e+05,2.7031e+05,-12,0.25,2.7031e+05,2.9947,0.01,0
1.4111e-05,-1.8897e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.7031e+05,2.7031e+05,-12,0.25,2.7031e+05,2.9984,0.01,0
1.4111e-05,1.6371e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6883e+05,2.6883e+05,-12,0.25,2.6883e+05,2.9984,0,0
1.4111e-05,1.6371e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6883e+05,2.6883e+05,-12,0.25,2.6883e+05,3.0021,0,0
1.4111e-05,-2.0464e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6883e+05,2.6883e+05,-12,0.25,2.6883e+05,2.9984,0.01,0
1.4111e-05,-2.0464e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6883e+05,2.6883e+05,-12,0.25,2.6883e+05,3.0021,0.01,0
1.4111e-05,-3.3094e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6736e+05,2.6736e+05,-12,0.25,2.6736e+05,3.0021,0,0
1.4111e-05,-3.3094e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6736e+05,2.6736e+05,-12,0.25,2.6736e+05,3.0057,0,0
1.4111e-05,-3.3094e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6736e+05,2.6736e+05,-12,0.25,2.6736e+05,3.0021,0.01,0
1.4111e-05,-3.3094e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6736e+05,2.6736e+05,-12,0.25,2.6736e+05,3.0057,0.01,0
1.4111e-05,1.2278e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6589e+05,2.6589e+05,-12,0.25,2.6589e+05,3.0057,0,0
1.4111e-05,1.2278e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6589e+05,2.6589e+05,-12,0.25,2.6589e+05,3.0094,0,0
1.4111e-05,3.2081e-32,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6589e+05,2.6589e+05,-12,0.25,2.6589e+05,3.0057,0.01,0
1.4111e-05,3.2081e-32,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6589e+05,2.6589e+05,-12,0.25,2.6589e+05,3.0094,0.01,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6441e+05,2.6441e+05,-12,0.25,2.6441e+05,3.0094,0,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6441e+05,2.6441e+05,-12,0.25,2.6441e+05,3.0131,0,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6441e+05,2.6441e+05,-12,0.25,2.6441e+05,3.0094,0.01,0
1.4111e-05,6.6188e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6441e+05,2.6441e+05,-12,0.25,2.6441e+05,3.0131,0.01,0
1.4111e-05,1.6371e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6294e+05,2.6294e+05,-12,0.25,2.6294e+05,3.0131,0,0
1.4111e-05,1.6371e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6294e+05,2.6294e+05,-12,0.25,2.6294e+05,3.0167,0,0
1.4111e-05,-8.1855e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6294e+05,2.6294e+05,-12,0.25,2.6294e+05,3.0131,0.01,0
1.4111e-05,-8.1855e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6294e+05,2.6294e+05,-12,0.25,2.6294e+05,3.0167,0.01,0
1.4111e-05,4.7973e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6147e+05,2.6147e+05,-12,0.25,2.6147e+05,3.0167,0,0
1.4111e-05,4.7973e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6147e+05,2.6147e+05,-12,0.25,2.6147e+05,3.0204,0,0
1.4111e-05,-1.1798e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6147e+05,2.6147e+05,-12,0.25,2.6147e+05,3.0167,0.01,0
1.4111e-05,-1.1798e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6147e+05,2.6147e+05,-12,0.25,2.6147e+05,3.0204,0.01,0
1.4111e-05,1.7634e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6e+05,2.6e+05,-12,0.25,2.6e+05,3.0204,0,0
1.4111e-05,1.7634e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6e+05,2.6e+05,-12,0.25,2.6e+05,3.0241,0,0
1.4111e-05,-2.534e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6e+05,2.6e+05,-12,0.25,2.6e+05,3.0204,0.01,0
1.4111e-05,-2.534e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.6e+05,2.6e+05,-12,0.25,2.6e+05,3.0241,0.01,0
1.4111e-05,1.7154e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5852e+05,2.5852e+05,-12,0.25,2.5852e+05,3.0241,0,0
1.4111e-05,1.7154e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5852e+05,2.5852e+05,-12,0.25,2.5852e+05,3.0278,0,0
1.4111e-05,-1.3541e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5852e+05,2.5852e+05,-12,0.25,2.5852e+05,3.0241,0.01,0
1.4111e-05,-1.3541e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5852e+05,2.5852e+05,-12,0.25,2.5852e+05,3.0278,0.01,0
1.4111e-05,1.3541e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5705e+05,2.5705e+05,-12,0.25,2.5705e+05,3.0278,0,0
1.4111e-05,1.3541e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5705e+05,2.5705e+05,-12,0.25,2.5705e+05,3.0314,0,0
1.4111e-05,-2.3293e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5705e+05,2.5705e+05,-12,0.25,2.5705e+05,3.0278,0.01,0
1.4111e-05,-2.3293e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5705e+05,2.5705e+05,-12,0.25,2.5705e+05,3.0314,0.01,0
1.4111e-05,5.8355e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5558e+05,2.5558e+05,-12,0.25,2.5558e+05,3.0314,0,0
1.4111e-05,5.8355e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5558e+05,2.5558e+05,-12,0.25,2.5558e+05,3.0351,0,0
1.4111e-05,-3.0359e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5558e+05,2.5558e+05,-12,0.25,2.5558e+05,3.0314,0.01,0
1.4111e-05,-3.0359e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5558e+05,2.5558e+05,-12,0.25,2.5558e+05,3.0351,0.01,0
1.4111e-05,0,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.541e+05,2.541e+05,-12,0.25,2.541e+05,3.0351,0,0
1.4111e-05,0,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.541e+05,2.541e+05,-12,0.25,2.541e+05,3.0388,0,0
1.4111e-05,0,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.541e+05,2.541e+05,-12,0.25,2.541e+05,3.0351,0.01,0
1.4111e-05,0,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.541e+05,2.541e+05,-12,0.25,2.541e+05,3.0388,0.01,0
1.4111e-05,2.203e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5263e+05,2.5263e+05,-12,0.25,2.5263e+05,3.0388,0,0
1.4111e-05,2.203e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5263e+05,2.5263e+05,-12,0.25,2.5263e+05,3.0424,0,0
1.4111e-05,-1.4804e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5263e+05,2.5263e+05,-12,0.25,2.5263e+05,3.0388,0.01,0
1.4111e-05,-1.4804e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5263e+05,2.5263e+05,-12,0.25,2.5263e+05,3.0424,0.01,0
1.4111e-05,5.3558e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5116e+05,2.5116e+05,-12,0.25,2.5116e+05,3.0424,0,0
1.4111e-05,5.3558e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5116e+05,2.5116e+05,-12,0.25,2.5116e+05,3.0461,0,0
1.4111e-05,5.3558e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5116e+05,2.5116e+05,-12,0.25,2.5116e+05,3.0424,0.01,0
1.4111e-05,5.3558e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.5116e+05,2.5116e+05,-12,0.25,2.5116e+05,3.0461,0.01,0
1.4111e-05,1.1015e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4968e+05,2.4968e+05,-12,0.25,2.4968e+05,3.0461,0,0
1.4111e-05,1.1015e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4968e+05,2.4968e+05,-12,0.25,2.4968e+05,3.0498,0,0
1.4111e-05,-1.263e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4968e+05,2.4968e+05,-12,0.25,2.4968e+05,3.0461,0.01,0
1.4111e-05,-1.263e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4968e+05,2.4968e+05,-12,0.25,2.4968e+05,3.0498,0.01,0
1.4111e-05,-7.8332e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4821e+05,2.4821e+05,-12,0.25,2.4821e+05,3.0498,0,0
1.4111e-05,-7.8332e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4821e+05,2.4821e+05,-12,0.25,2.4821e+05,3.0534,0,0
1.4111e-05,-7.8332e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4821e+05,2.4821e+05,-12,0.25,2.4821e+05,3.0498,0.01,0
1.4111e-05,-7.8332e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4821e+05,2.4821e+05,-12,0.25,2.4821e+05,3.0534,0.01,0
1.4111e-05,1.8702e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4674e+05,2.4674e+05,-12,0.25,2.4674e+05,3.0534,0,0
1.4111e-05,1.8702e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4674e+05,2.4674e+05,-12,0.25,2.4674e+05,3.0571,0,0
1.4111e-05,-4.2689e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4674e+05,2.4674e+05,-12,0.25,2.4674e+05,3.0534,0.01,0
1.4111e-05,-4.2689e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4674e+05,2.4674e+05,-12,0.25,2.4674e+05,3.0571,0.01,0
1.4111e-05,1.1495e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4526e+05,2.4526e+05,-12,0.25,2.4526e+05,3.0571,0,0
1.4111e-05,1.1495e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4526e+05,2.4526e+05,-12,0.25,2.4526e+05,3.0608,0,0
1.4111e-05,-6.9224e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4526e+05,2.4526e+05,-12,0.25,2.4526e+05,3.0571,0.01,0
1.4111e-05,-6.9224e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4526e+05,2.4526e+05,-12,0.25,2.4526e+05,3.0608,0.01,0
1.4111e-05,-3.0359e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4379e+05,2.4379e+05,-12,0.25,2.4379e+05,3.0608,0,0
1.4111e-05,-3.0359e-20,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4379e+05,2.4379e+05,-12,0.25,2.4379e+05,3.0645,0,0
1.4111e-05,-6.4427e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4379e+05,2.4379e+05,-12,0.25,2.4379e+05,3.0608,0.01,0
1.4111e-05,-6.4427e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4379e+05,2.4379e+05,-12,0.25,2.4379e+05,3.0645,0.01,0
1.4111e-05,5.3558e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4232e+05,2.4232e+05,-12,0.25,2.4232e+05,3.0645,0,0
1.4111e-05,5.3558e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4232e+05,2.4232e+05,-12,0.25,2.4232e+05,3.0681,0,0
1.4111e-05,-1.9201e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4232e+05,2.4232e+05,-12,0.25,2.4232e+05,3.0645,0.01,0
1.4111e-05,-1.9201e-18,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4232e+05,2.4232e+05,-12,0.25,2.4232e+05,3.0681,0.01,0
1.4111e-05,8.9688e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4085e+05,2.4085e+05,-12,0.25,2.4085e+05,3.0681,0,0
1.4111e-05,8.9688e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4085e+05,2.4085e+05,-12,0.25,2.4085e+05,3.0718,0,0
1.4111e-05,2.8297e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4085e+05,2.4085e+05,-12,0.25,2.4085e+05,3.0681,0.01,0
1.4111e-05,2.8297e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.4085e+05,2.4085e+05,-12,0.25,2.4085e+05,3.0718,0.01,0
1.4111e-05,7.4021e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3937e+05,2.3937e+05,-12,0.25,2.3937e+05,3.0718,0,0
1.4111e-05,7.4021e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3937e+05,2.3937e+05,-12,0.25,2.3937e+05,3.0755,0,0
1.4111e-05,1.263e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3937e+05,2.3937e+05,-12,0.25,2.3937e+05,3.0718,0.01,0
1.4111e-05,1.263e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3937e+05,2.3937e+05,-12,0.25,2.3937e+05,3.0755,0.01,0
1.4111e-05,5.8355e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.379e+05,2.379e+05,-12,0.25,2.379e+05,3.0755,0,0
1.4111e-05,5.8355e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.379e+05,2.379e+05,-12,0.25,2.379e+05,3.0791,0,0
1.4111e-05,-6.4427e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.379e+05,2.379e+05,-12,0.25,2.379e+05,3.0755,0.01,0
1.4111e-05,-6.4427e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.379e+05,2.379e+05,-12,0.25,2.379e+05,3.0791,0.01,0
1.4111e-05,1.263e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3643e+05,2.3643e+05,-12,0.25,2.3643e+05,3.0791,0,0
1.4111e-05,1.263e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3643e+05,2.3643e+05,-12,0.25,2.3643e+05,3.0828,0,0
1.4111e-05,-4.876e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3643e+05,2.3643e+05,-12,0.25,2.3643e+05,3.0791,0.01,0
1.4111e-05,-4.876e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3643e+05,2.3643e+05,-12,0.25,2.3643e+05,3.0828,0.01,0
1.4111e-05,8.9688e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3495e+05,2.3495e+05,-12,0.25,2.3495e+05,3.0828,0,0
1.4111e-05,8.9688e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3495e+05,2.3495e+05,-12,0.25,2.3495e+05,3.0865,0,0
1.4111e-05,-9.4485e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3495e+05,2.3495e+05,-12,0.25,2.3495e+05,3.0828,0.01,0
1.4111e-05,-9.4485e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3495e+05,2.3495e+05,-12,0.25,2.3495e+05,3.0865,0.01,0
1.4111e-05,-6.9224e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3348e+05,2.3348e+05,-12,0.25,2.3348e+05,3.0865,0,0
1.4111e-05,-6.9224e-19,0,0.25,0,0.25,0,0.75,0.75,1e-05,0.0059813,0,35.156,167.19,1.165,2.3348e+05,2.3348e+05,-12,0.25,2.3348e+05,3.0901,0,0
