Time,"Fa","Fb","Fc","Foil","Fshear","K","Nca","Sa","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0,1,6.4115e-10,1,1,9.8692e-14,0.55658,1e-08,0.8,0.012987,0.012987,0,0,0,0,0.012987,0.012987,0,2.9494e-11,2.9494e-11,0,1,0,1,6.4115e-10,4.0145e+12,1,45.538,32.2,32.2,10
10000,0,1,4.9089e-10,1,1,9.8692e-14,0.55521,1e-08,0.8,0.012955,0.012955,0,0,0,0,0.012955,0.012955,0,2.4167e-11,2.4167e-11,0,1,0,1,4.9089e-10,3.9882e+12,1,45.679,32.3,32.3,10
10000,0,1,3.6065e-10,1,1,9.8692e-14,0.55384,1e-08,0.8,0.012923,0.012923,0,0,0,0,0.012923,0.012923,0,1.931e-11,1.9309e-11,0,1,0,1,3.6065e-10,3.962e+12,1,45.821,32.4,32.4,10
10000,0,1,2.5045e-10,1,1,9.8692e-14,0.55248,1e-08,0.8,0.012891,0.012891,0,0,0,0,0.012891,0.012891,0,1.492e-11,1.492e-11,0,1,0,1,2.5045e-10,3.9358e+12,1,45.962,32.5,32.5,10
10000,0,1,1.6029e-10,1,1,9.8692e-14,0.55113,1e-08,0.8,0.012859,0.012859,0,0,0,0,0.012859,0.012859,0,1.0999e-11,1.0999e-11,0,1,0,1,1.6029e-10,3.9098e+12,1,46.103,32.6,32.6,10
10000,0,1,9.0162e-11,1,1,9.8692e-14,0.54979,1e-08,0.8,0.012828,0.012828,0,0,0,0,0.012828,0.012828,0,7.5468e-12,7.5468e-12,0,1,0,1,9.0162e-11,3.8837e+12,1,46.245,32.7,32.7,10
10000,0,1,4.0073e-11,1,1,9.8692e-14,0.54847,1e-08,0.8,0.012797,0.012797,0,0,0,0,0.012797,0.012797,0,4.5628e-12,4.5628e-12,0,1,0,1,4.0073e-11,3.8577e+12,1,46.386,32.8,32.8,10
10000,0,1,1.0018e-11,1,1,9.8692e-14,0.54715,1e-08,0.8,0.012767,0.012767,0,0,0,0,0.012767,0.012767,0,2.0471e-12,2.0471e-12,0,1,0,1,1.0018e-11,3.8318e+12,1,46.528,32.9,32.9,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.54584,1e-08,0.8,0.012736,0.012736,0,0,0,0,0.012736,0.012736,0,2.6021e-18,3.0358e-18,0,1,0,1,2.2205e-16,3.806e+12,1,46.669,33,33,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.54456,1e-08,0.8,0.012706,0.012706,0,0,0,0,0.012706,0.012706,0,2.5153e-18,3.0748e-18,0,1,0,1,2.2205e-16,3.7802e+12,1,46.81,33.1,33.1,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.54328,1e-08,0.8,0.012677,0.012677,0,0,0,0,0.012677,0.012677,0,2.4286e-18,3.1052e-18,0,1,0,1,2.2205e-16,3.7545e+12,1,46.952,33.2,33.2,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.54202,1e-08,0.8,0.012647,0.012647,0,0,0,0,0.012647,0.012647,0,2.3419e-18,3.1268e-18,0,1,0,1,2.2205e-16,3.7288e+12,1,47.093,33.3,33.3,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.54076,1e-08,0.8,0.012618,0.012618,0,0,0,0,0.012618,0.012618,0,2.2551e-18,3.1399e-18,0,1,0,1,2.2205e-16,3.7032e+12,1,47.235,33.4,33.4,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53952,1e-08,0.8,0.012589,0.012589,0,0,0,0,0.012589,0.012589,0,2.1684e-18,3.1442e-18,0,1,0,1,2.2205e-16,3.6777e+12,1,47.376,33.5,33.5,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53828,1e-08,0.8,0.01256,0.01256,0,0,0,0,0.01256,0.01256,0,2.0817e-18,3.1399e-18,0,1,0,1,2.2205e-16,3.6522e+12,1,47.518,33.6,33.6,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53705,1e-08,0.8,0.012531,0.012531,0,0,0,0,0.012531,0.012531,0,1.9949e-18,3.1268e-18,0,1,0,1,2.2205e-16,3.6268e+12,1,47.659,33.7,33.7,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53583,1e-08,0.8,0.012503,0.012503,0,0,0,0,0.012503,0.012503,0,1.9082e-18,3.1052e-18,0,1,0,1,2.2205e-16,3.6014e+12,1,47.8,33.8,33.8,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53462,1e-08,0.8,0.012475,0.012475,0,0,0,0,0.012475,0.012475,0,1.8215e-18,3.0748e-18,0,1,0,1,2.2205e-16,3.5761e+12,1,47.942,33.9,33.9,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53343,1e-08,0.8,0.012447,0.012447,0,0,0,0,0.012447,0.012447,0,1.7347e-18,3.0358e-18,0,1,0,1,2.2205e-16,3.5508e+12,1,48.083,34,34,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53225,1e-08,0.8,0.012419,0.012419,0,0,0,0,0.012419,0.012419,0,1.9039e-18,2.949e-18,0,1,0,1,2.2205e-16,3.5256e+12,1,48.225,34.1,34.1,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.53108,1e-08,0.8,0.012392,0.012392,0,0,0,0,0.012392,0.012392,0,2.0643e-18,2.8623e-18,0,1,0,1,2.2205e-16,3.5005e+12,1,48.366,34.2,34.2,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52992,1e-08,0.8,0.012365,0.012365,0,0,0,0,0.012365,0.012365,0,2.2161e-18,2.7756e-18,0,1,0,1,2.2205e-16,3.4754e+12,1,48.508,34.3,34.3,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52877,1e-08,0.8,0.012338,0.012338,0,0,0,0,0.012338,0.012338,0,2.3592e-18,2.6888e-18,0,1,0,1,2.2205e-16,3.4504e+12,1,48.649,34.4,34.4,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52763,1e-08,0.8,0.012311,0.012311,0,0,0,0,0.012311,0.012311,0,2.4937e-18,2.6021e-18,0,1,0,1,2.2205e-16,3.4254e+12,1,48.79,34.5,34.5,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.5265,1e-08,0.8,0.012285,0.012285,0,0,0,0,0.012285,0.012285,0,2.6194e-18,2.5153e-18,0,1,0,1,2.2205e-16,3.4005e+12,1,48.932,34.6,34.6,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52538,1e-08,0.8,0.012259,0.012259,0,0,0,0,0.012259,0.012259,0,2.7365e-18,2.4286e-18,0,1,0,1,2.2205e-16,3.3756e+12,1,49.073,34.7,34.7,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52426,1e-08,0.8,0.012233,0.012233,0,0,0,0,0.012233,0.012233,0,2.8449e-18,2.3419e-18,0,1,0,1,2.2205e-16,3.3508e+12,1,49.215,34.8,34.8,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52315,1e-08,0.8,0.012207,0.012207,0,0,0,0,0.012207,0.012207,0,2.9447e-18,2.2551e-18,0,1,0,1,2.2205e-16,3.326e+12,1,49.356,34.9,34.9,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52206,1e-08,0.8,0.012182,0.012182,0,0,0,0,0.012182,0.012182,0,3.0358e-18,2.1684e-18,0,1,0,1,2.2205e-16,3.3013e+12,1,49.497,35,35,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.52098,1e-08,0.8,0.012156,0.012156,0,0,0,0,0.012156,0.012156,0,3.0358e-18,2.2985e-18,0,1,0,1,2.2205e-16,3.2766e+12,1,49.639,35.1,35.1,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51991,1e-08,0.8,0.012131,0.012131,0,0,0,0,0.012131,0.012131,0,3.0358e-18,2.4286e-18,0,1,0,1,2.2205e-16,3.252e+12,1,49.78,35.2,35.2,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51885,1e-08,0.8,0.012107,0.012107,0,0,0,0,0.012107,0.012107,0,3.0358e-18,2.5587e-18,0,1,0,1,2.2205e-16,3.2274e+12,1,49.922,35.3,35.3,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.5178,1e-08,0.8,0.012082,0.012082,0,0,0,0,0.012082,0.012082,0,3.0358e-18,2.6888e-18,0,1,0,1,2.2205e-16,3.2029e+12,1,50.063,35.4,35.4,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51676,1e-08,0.8,0.012058,0.012058,0,0,0,0,0.012058,0.012058,0,3.0358e-18,2.8189e-18,0,1,0,1,2.2205e-16,3.1785e+12,1,50.205,35.5,35.5,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51572,1e-08,0.8,0.012034,0.012034,0,0,0,0,0.012034,0.012034,0,3.0358e-18,2.949e-18,0,1,0,1,2.2205e-16,3.154e+12,1,50.346,35.6,35.6,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.5147,1e-08,0.8,0.01201,0.01201,0,0,0,0,0.01201,0.01201,0,3.0358e-18,3.0791e-18,0,1,0,1,2.2205e-16,3.1297e+12,1,50.487,35.7,35.7,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51368,1e-08,0.8,0.011986,0.011986,0,0,0,0,0.011986,0.011986,0,3.0358e-18,3.2092e-18,0,1,0,1,2.2205e-16,3.1054e+12,1,50.629,35.8,35.8,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51267,1e-08,0.8,0.011963,0.011963,0,0,0,0,0.011963,0.011963,0,3.0358e-18,3.3393e-18,0,1,0,1,2.2205e-16,3.0811e+12,1,50.77,35.9,35.9,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51167,1e-08,0.8,0.011939,0.011939,0,0,0,0,0.011939,0.011939,0,3.0358e-18,3.4694e-18,0,1,0,1,2.2205e-16,3.0569e+12,1,50.912,36,36,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.51069,1e-08,0.8,0.011916,0.011916,0,0,0,0,0.011916,0.011916,0,2.9577e-18,3.3437e-18,0,1,0,1,2.2205e-16,3.0327e+12,1,51.053,36.1,36.1,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50971,1e-08,0.8,0.011893,0.011893,0,0,0,0,0.011893,0.011893,0,2.897e-18,3.2266e-18,0,1,0,1,2.2205e-16,3.0086e+12,1,51.195,36.2,36.2,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50874,1e-08,0.8,0.011871,0.011871,0,0,0,0,0.011871,0.011871,0,2.8536e-18,3.1182e-18,0,1,0,1,2.2205e-16,2.9845e+12,1,51.336,36.3,36.3,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50779,1e-08,0.8,0.011848,0.011848,0,0,0,0,0.011848,0.011848,0,2.8276e-18,3.0184e-18,0,1,0,1,2.2205e-16,2.9605e+12,1,51.477,36.4,36.4,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50684,1e-08,0.8,0.011826,0.011826,0,0,0,0,0.011826,0.011826,0,2.8189e-18,2.9273e-18,0,1,0,1,2.2205e-16,2.9365e+12,1,51.619,36.5,36.5,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50589,1e-08,0.8,0.011804,0.011804,0,0,0,0,0.011804,0.011804,0,2.8276e-18,2.8449e-18,0,1,0,1,2.2205e-16,2.9125e+12,1,51.76,36.6,36.6,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50496,1e-08,0.8,0.011782,0.011782,0,0,0,0,0.011782,0.011782,0,2.8536e-18,2.7712e-18,0,1,0,1,2.2205e-16,2.8886e+12,1,51.902,36.7,36.7,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50403,1e-08,0.8,0.011761,0.011761,0,0,0,0,0.011761,0.011761,0,2.897e-18,2.7062e-18,0,1,0,1,2.2205e-16,2.8647e+12,1,52.043,36.8,36.8,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.50311,1e-08,0.8,0.01174,0.01174,0,0,0,0,0.01174,0.01174,0,2.9577e-18,2.6498e-18,0,1,0,1,2.2205e-16,2.8409e+12,1,52.184,36.9,36.9,10
10000,0,1,2.2205e-16,1,1,9.8692e-14,0.5022,1e-08,0.8,0.011718,0.011718,0,0,0,0,0.011718,0.011718,0,3.0358e-18,2.6021e-18,0,1,0,1,2.2205e-16,2.8172e+12,1,52.326,37,37,10
10000,0,1,6.9728e-13,1,1,9.8692e-14,0.50131,1e-08,0.8,0.011697,0.011697,0,0,0,0,0.011697,0.011697,0,3.9849e-15,3.9845e-15,0,1,0,1,6.9728e-13,2.7934e+12,1,52.467,37.1,37.1,10
10000,0,1,2.7886e-12,1,1,9.8692e-14,0.50042,1e-08,0.8,0.011677,0.011677,0,0,0,0,0.011677,0.011677,0,1.5931e-14,1.5931e-14,0,1,0,1,2.7886e-12,2.7697e+12,1,52.609,37.2,37.2,10
10000,0,1,6.2739e-12,1,1,9.8692e-14,0.49954,1e-08,0.8,0.011656,0.011656,0,0,0,0,0.011656,0.011656,0,3.5841e-14,3.5841e-14,0,1,0,1,6.2739e-12,2.7461e+12,1,52.75,37.3,37.3,10
10000,0,1,1.1154e-11,1,1,9.8692e-14,0.49867,1e-08,0.8,0.011636,0.011636,0,0,0,0,0.011636,0.011636,0,6.3716e-14,6.3716e-14,0,1,0,1,1.1154e-11,2.7225e+12,1,52.892,37.4,37.4,10
10000,0,1,1.7427e-11,1,1,9.8692e-14,0.49781,1e-08,0.8,0.011616,0.011616,0,0,0,0,0.011616,0.011616,0,9.9554e-14,9.9554e-14,0,1,0,1,1.7427e-11,2.6989e+12,1,53.033,37.5,37.5,10
10000,0,1,2.5095e-11,1,1,9.8692e-14,0.49695,1e-08,0.8,0.011596,0.011596,0,0,0,0,0.011596,0.011596,0,1.4336e-13,1.4336e-13,0,1,0,1,2.5095e-11,2.6754e+12,1,53.174,37.6,37.6,10
10000,0,1,3.4157e-11,1,1,9.8692e-14,0.4961,1e-08,0.8,0.011576,0.011576,0,0,0,0,0.011576,0.011576,0,1.9512e-13,1.9512e-13,0,1,0,1,3.4157e-11,2.6519e+12,1,53.316,37.7,37.7,10
10000,0,1,4.4613e-11,1,1,9.8692e-14,0.49526,1e-08,0.8,0.011556,0.011556,0,0,0,0,0.011556,0.011556,0,2.5485e-13,2.5485e-13,0,1,0,1,4.4613e-11,2.6285e+12,1,53.457,37.8,37.8,10
10000,0,1,5.6464e-11,1,1,9.8692e-14,0.49443,1e-08,0.8,0.011537,0.011537,0,0,0,0,0.011537,0.011537,0,3.2255e-13,3.2255e-13,0,1,0,1,5.6464e-11,2.6051e+12,1,53.599,37.9,37.9,10
10000,0,1,6.9708e-11,1,1,9.8692e-14,0.49361,1e-08,0.8,0.011518,0.011518,0,0,0,0,0.011518,0.011518,0,3.9821e-13,3.9821e-13,0,1,0,1,6.9708e-11,2.5817e+12,1,53.74,38,38,10
10000,0,1,2.1835e-10,1,1,9.8692e-14,0.4928,1e-08,0.8,0.011499,0.011499,0,0,0,0,0.011499,0.011499,0,1.4984e-12,1.4984e-12,0,1,0,1,2.1835e-10,2.5584e+12,1,53.882,38.1,38.1,10
10000,0,1,3.8261e-10,1,1,9.8692e-14,0.49199,1e-08,0.8,0.01148,0.01148,0,0,0,0,0.01148,0.01148,0,2.7255e-12,2.7255e-12,0,1,0,1,3.8261e-10,2.5351e+12,1,54.023,38.2,38.2,10
10000,0,1,5.6246e-10,1,1,9.8692e-14,0.4912,1e-08,0.8,0.011462,0.011462,0,0,0,0,0.011462,0.011462,0,4.0795e-12,4.0795e-12,0,1,0,1,5.6246e-10,2.5119e+12,1,54.164,38.3,38.3,10
10000,0,1,7.5792e-10,1,1,9.8692e-14,0.49041,1e-08,0.8,0.011443,0.011443,0,0,0,0,0.011443,0.011443,0,5.5605e-12,5.5605e-12,0,1,0,1,7.5792e-10,2.4886e+12,1,54.306,38.4,38.4,10
10000,0,1,9.6898e-10,1,1,9.8692e-14,0.48963,1e-08,0.8,0.011425,0.011425,0,0,0,0,0.011425,0.011425,0,7.1684e-12,7.1684e-12,0,1,0,1,9.6898e-10,2.4655e+12,1,54.447,38.5,38.5,10
10000,0,1,1.1956e-09,1,1,9.8692e-14,0.48886,1e-08,0.8,0.011407,0.011407,0,0,0,0,0.011407,0.011407,0,8.9032e-12,8.9032e-12,0,1,0,1,1.1956e-09,2.4423e+12,1,54.589,38.6,38.6,10
10000,0,1,1.4379e-09,1,1,9.8692e-14,0.48809,1e-08,0.8,0.011389,0.011389,0,0,0,0,0.011389,0.011389,0,1.0765e-11,1.0765e-11,0,1,0,1,1.4379e-09,2.4192e+12,1,54.73,38.7,38.7,10
10000,0,1,1.6958e-09,1,1,9.8692e-14,0.48733,1e-08,0.8,0.011371,0.011371,0,0,0,0,0.011371,0.011371,0,1.2754e-11,1.2754e-11,0,1,0,1,1.6958e-09,2.3962e+12,1,54.871,38.8,38.8,10
10000,0,1,1.9693e-09,1,1,9.8692e-14,0.48658,1e-08,0.8,0.011354,0.011354,0,0,0,0,0.011354,0.011354,0,1.4869e-11,1.4869e-11,0,1,0,1,1.9693e-09,2.3731e+12,1,55.013,38.9,38.9,10
10000,0,1,2.2583e-09,1,1,9.8692e-14,0.48584,1e-08,0.8,0.011337,0.011337,0,0,0,0,0.011337,0.011337,0,1.7112e-11,1.7112e-11,0,1,0,1,2.2583e-09,2.3501e+12,1,55.154,39,39,10
10000,0,1,2.9394e-09,1,1,9.8692e-14,0.48511,1e-08,0.8,0.01132,0.01132,0,0,0,0,0.01132,0.01132,0,2.3043e-11,2.3043e-11,0,1,0,1,2.9394e-09,2.3272e+12,1,55.296,39.1,39.1,10
10000,0,1,3.6444e-09,1,1,9.8692e-14,0.48439,1e-08,0.8,0.011303,0.011303,0,0,0,0,0.011303,0.011303,0,2.9228e-11,2.9228e-11,0,1,0,1,3.6444e-09,2.3043e+12,1,55.437,39.2,39.2,10
10000,0,1,4.3734e-09,1,1,9.8692e-14,0.48367,1e-08,0.8,0.011286,0.011286,0,0,0,0,0.011286,0.011286,0,3.5666e-11,3.5666e-11,0,1,0,1,4.3734e-09,2.2814e+12,1,55.579,39.3,39.3,10
10000,0,1,5.1264e-09,1,1,9.8692e-14,0.48296,1e-08,0.8,0.011269,0.011269,0,0,0,0,0.011269,0.011269,0,4.2356e-11,4.2356e-11,0,1,0,1,5.1264e-09,2.2585e+12,1,55.72,39.4,39.4,10
10000,0,1,5.9034e-09,1,1,9.8692e-14,0.48226,1e-08,0.8,0.011253,0.011253,0,0,0,0,0.011253,0.011253,0,4.93e-11,4.93e-11,0,1,0,1,5.9034e-09,2.2357e+12,1,55.861,39.5,39.5,10
10000,0,1,6.7043e-09,1,1,9.8692e-14,0.48157,1e-08,0.8,0.011237,0.011237,0,0,0,0,0.011237,0.011237,0,5.6496e-11,5.6496e-11,0,1,0,1,6.7043e-09,2.2129e+12,1,56.003,39.6,39.6,10
10000,0,1,7.5293e-09,1,1,9.8692e-14,0.48088,1e-08,0.8,0.011221,0.011221,0,0,0,0,0.011221,0.011221,0,6.3946e-11,6.3946e-11,0,1,0,1,7.5293e-09,2.1901e+12,1,56.144,39.7,39.7,10
10000,0,1,8.3783e-09,1,1,9.8692e-14,0.4802,1e-08,0.8,0.011205,0.011205,0,0,0,0,0.011205,0.011205,0,7.1648e-11,7.1648e-11,0,1,0,1,8.3783e-09,2.1674e+12,1,56.286,39.8,39.8,10
10000,0,1,9.2512e-09,1,1,9.8692e-14,0.47953,1e-08,0.8,0.011189,0.011189,0,0,0,0,0.011189,0.011189,0,7.9604e-11,7.9604e-11,0,1,0,1,9.2512e-09,2.1447e+12,1,56.427,39.9,39.9,10
10000,0,1,1.0148e-08,1,1,9.8692e-14,0.47886,1e-08,0.8,0.011174,0.011174,0,0,0,0,0.011174,0.011174,0,8.7812e-11,8.7812e-11,0,1,0,1,1.0148e-08,2.1221e+12,1,56.569,40,40,10
10000,0,1,1.1382e-08,1,1,9.8692e-14,0.47821,1e-08,0.8,0.011159,0.011159,0,0,0,0,0.011159,0.011159,0,1.0003e-10,1.0003e-10,0,1,0,1,1.1382e-08,2.0994e+12,1,56.71,40.1,40.1,10
10000,0,1,1.2618e-08,1,1,9.8692e-14,0.47756,1e-08,0.8,0.011143,0.011143,0,0,0,0,0.011143,0.011143,0,1.1234e-10,1.1234e-10,0,1,0,1,1.2618e-08,2.0768e+12,1,56.851,40.2,40.2,10
10000,0,1,1.3856e-08,1,1,9.8692e-14,0.47692,1e-08,0.8,0.011128,0.011128,0,0,0,0,0.011128,0.011128,0,1.2475e-10,1.2475e-10,0,1,0,1,1.3856e-08,2.0543e+12,1,56.993,40.3,40.3,10
10000,0,1,1.5096e-08,1,1,9.8692e-14,0.47629,1e-08,0.8,0.011114,0.011114,0,0,0,0,0.011114,0.011114,0,1.3725e-10,1.3725e-10,0,1,0,1,1.5096e-08,2.0317e+12,1,57.134,40.4,40.4,10
10000,0,1,1.6338e-08,1,1,9.8692e-14,0.47566,1e-08,0.8,0.011099,0.011099,0,0,0,0,0.011099,0.011099,0,1.4985e-10,1.4985e-10,0,1,0,1,1.6338e-08,2.0092e+12,1,57.276,40.5,40.5,10
10000,0,1,1.7582e-08,1,1,9.8692e-14,0.47504,1e-08,0.8,0.011085,0.011085,0,0,0,0,0.011085,0.011085,0,1.6254e-10,1.6254e-10,0,1,0,1,1.7582e-08,1.9867e+12,1,57.417,40.6,40.6,10
10000,0,1,1.8828e-08,1,1,9.8692e-14,0.47443,1e-08,0.8,0.01107,0.01107,0,0,0,0,0.01107,0.01107,0,1.7532e-10,1.7532e-10,0,1,0,1,1.8828e-08,1.9643e+12,1,57.558,40.7,40.7,10
10000,0,1,2.0076e-08,1,1,9.8692e-14,0.47383,1e-08,0.8,0.011056,0.011056,0,0,0,0,0.011056,0.011056,0,1.882e-10,1.882e-10,0,1,0,1,2.0076e-08,1.9419e+12,1,57.7,40.8,40.8,10
10000,0,1,2.1326e-08,1,1,9.8692e-14,0.47323,1e-08,0.8,0.011042,0.011042,0,0,0,0,0.011042,0.011042,0,2.0117e-10,2.0117e-10,0,1,0,1,2.1326e-08,1.9195e+12,1,57.841,40.9,40.9,10
10000,0,1,2.2577e-08,1,1,9.8692e-14,0.47264,1e-08,0.8,0.011029,0.011029,0,0,0,0,0.011029,0.011029,0,2.1423e-10,2.1423e-10,0,1,0,1,2.2577e-08,1.8971e+12,1,57.983,41,41,10
10000,0,1,2.379e-08,1,1,9.8692e-14,0.47206,1e-08,0.8,0.011015,0.011015,0,0,0,0,0.011015,0.011015,0,2.2771e-10,2.2771e-10,0,1,0,1,2.379e-08,1.8748e+12,1,58.124,41.1,41.1,10
10000,0,1,2.4981e-08,1,1,9.8692e-14,0.47148,1e-08,0.8,0.011002,0.011002,0,0,0,0,0.011002,0.011002,0,2.4099e-10,2.4099e-10,0,1,0,1,2.4981e-08,1.8524e+12,1,58.266,41.2,41.2,10
10000,0,1,2.615e-08,1,1,9.8692e-14,0.47092,1e-08,0.8,0.010988,0.010988,0,0,0,0,0.010988,0.010988,0,2.5406e-10,2.5406e-10,0,1,0,1,2.615e-08,1.8302e+12,1,58.407,41.3,41.3,10
10000,0,1,2.7296e-08,1,1,9.8692e-14,0.47036,1e-08,0.8,0.010975,0.010975,0,0,0,0,0.010975,0.010975,0,2.6694e-10,2.6694e-10,0,1,0,1,2.7296e-08,1.8079e+12,1,58.548,41.4,41.4,10
10000,0,1,2.8421e-08,1,1,9.8692e-14,0.46981,1e-08,0.8,0.010962,0.010962,0,0,0,0,0.010962,0.010962,0,2.7962e-10,2.7962e-10,0,1,0,1,2.8421e-08,1.7857e+12,1,58.69,41.5,41.5,10
10000,0,1,2.9523e-08,1,1,9.8692e-14,0.46926,1e-08,0.8,0.01095,0.01095,0,0,0,0,0.01095,0.01095,0,2.9209e-10,2.9209e-10,0,1,0,1,2.9523e-08,1.7635e+12,1,58.831,41.6,41.6,10
10000,0,1,3.0603e-08,1,1,9.8692e-14,0.46872,1e-08,0.8,0.010937,0.010937,0,0,0,0,0.010937,0.010937,0,3.0437e-10,3.0437e-10,0,1,0,1,3.0603e-08,1.7413e+12,1,58.973,41.7,41.7,10
10000,0,1,3.1661e-08,1,1,9.8692e-14,0.46819,1e-08,0.8,0.010925,0.010925,0,0,0,0,0.010925,0.010925,0,3.1644e-10,3.1644e-10,0,1,0,1,3.1661e-08,1.7191e+12,1,59.114,41.8,41.8,10
10000,0,1,3.2697e-08,1,1,9.8692e-14,0.46766,1e-08,0.8,0.010913,0.010913,0,0,0,0,0.010913,0.010913,0,3.2831e-10,3.2831e-10,0,1,0,1,3.2697e-08,1.697e+12,1,59.256,41.9,41.9,10
10000,0,1,3.3711e-08,1,1,9.8692e-14,0.46714,1e-08,0.8,0.0109,0.0109,0,0,0,0,0.0109,0.0109,0,3.3998e-10,3.3998e-10,0,1,0,1,3.3711e-08,1.6749e+12,1,59.397,42,42,10
10000,0,1,3.4553e-08,1,1,9.8692e-14,0.46663,1e-08,0.8,0.010889,0.010889,0,0,0,0,0.010889,0.010889,0,3.4964e-10,3.4964e-10,0,1,0,1,3.4553e-08,1.6528e+12,1,59.538,42.1,42.1,10
10000,0,1,3.5388e-08,1,1,9.8692e-14,0.46613,1e-08,0.8,0.010877,0.010877,0,0,0,0,0.010877,0.010877,0,3.5916e-10,3.5916e-10,0,1,0,1,3.5388e-08,1.6308e+12,1,59.68,42.2,42.2,10
10000,0,1,3.6215e-08,1,1,9.8692e-14,0.46563,1e-08,0.8,0.010865,0.010865,0,0,0,0,0.010865,0.010865,0,3.6852e-10,3.6852e-10,0,1,0,1,3.6215e-08,1.6087e+12,1,59.821,42.3,42.3,10
10000,0,1,3.7033e-08,1,1,9.8692e-14,0.46514,1e-08,0.8,0.010854,0.010854,0,0,0,0,0.010854,0.010854,0,3.7774e-10,3.7774e-10,0,1,0,1,3.7033e-08,1.5867e+12,1,59.963,42.4,42.4,10
10000,0,1,3.7844e-08,1,1,9.8692e-14,0.46466,1e-08,0.8,0.010843,0.010843,0,0,0,0,0.010843,0.010843,0,3.8681e-10,3.8681e-10,0,1,0,1,3.7844e-08,1.5647e+12,1,60.104,42.5,42.5,10
10000,0,1,3.8647e-08,1,1,9.8692e-14,0.46419,1e-08,0.8,0.010831,0.010831,0,0,0,0,0.010831,0.010831,0,3.9573e-10,3.9573e-10,0,1,0,1,3.8647e-08,1.5428e+12,1,60.245,42.6,42.6,10
10000,0,1,3.9441e-08,1,1,9.8692e-14,0.46372,1e-08,0.8,0.01082,0.01082,0,0,0,0,0.01082,0.01082,0,4.045e-10,4.045e-10,0,1,0,1,3.9441e-08,1.5208e+12,1,60.387,42.7,42.7,10
10000,0,1,4.0228e-08,1,1,9.8692e-14,0.46325,1e-08,0.8,0.01081,0.01081,0,0,0,0,0.01081,0.01081,0,4.1313e-10,4.1313e-10,0,1,0,1,4.0228e-08,1.4989e+12,1,60.528,42.8,42.8,10
10000,0,1,4.1007e-08,1,1,9.8692e-14,0.4628,1e-08,0.8,0.010799,0.010799,0,0,0,0,0.010799,0.010799,0,4.2161e-10,4.2161e-10,0,1,0,1,4.1007e-08,1.477e+12,1,60.67,42.9,42.9,10
10000,0,1,4.1778e-08,1,1,9.8692e-14,0.46235,1e-08,0.8,0.010789,0.010789,0,0,0,0,0.010789,0.010789,0,4.2994e-10,4.2994e-10,0,1,0,1,4.1778e-08,1.4551e+12,1,60.811,43,43,10
